Querylength,LongestPathTokenLength,spcharUrl,URLQueries_variable,URL_sensitiveWord,Arguments_LongestWordLength,sub-Directory_LongestWordLength,Path_LongestWordLength,Domain_LongestWordLength,Query_LetterCount,URL_Type_obf_Type
0.0,0.09202944942381448,0.1111111111111111,0.0,0.0,0.0,0.21052631578947367,0.15000000000000002,0.047619047619047616,0.0,1
0.0,0.005335040546308085,0.1111111111111111,0.0,0.0,0.0,0.3157894736842105,0.35000000000000003,0.14285714285714285,0.0,1
0.001342714431494693,0.040012804097310645,0.2222222222222222,0.125,0.0,0.047619047619047616,0.3684210526315789,0.35000000000000003,0.23809523809523808,0.0016025641025641025,1
0.029539717492883245,0.06402048655569703,0.0,0.5,0.0,0.5714285714285714,0.42105263157894735,0.35000000000000003,0.38095238095238093,0.028846153846153848,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,1
0.0,0.032010243277848516,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.4,0.23809523809523808,0.0,1
0.0,0.005335040546308085,0.33333333333333337,0.0,0.0,0.0,0.3157894736842105,0.25,0.19047619047619047,0.0,1
0.07922015145818688,0.10403329065300768,0.2222222222222222,0.375,0.0,0.5238095238095237,0.5263157894736842,0.45,0.38095238095238093,0.05128205128205128,1
0.0,0.0026675202731540424,0.1111111111111111,0.0,0.0,0.0,0.15789473684210525,0.25,0.14285714285714285,0.0,1
0.0,0.08402688860435235,0.0,0.0,0.0,0.0,0.3157894736842105,0.25,0.09523809523809523,0.0,1
0.020140716472420394,0.0373452838241566,0.0,0.25,0.0,0.047619047619047616,0.3684210526315789,0.30000000000000004,0.4285714285714285,0.020833333333333336,1
0.0,0.006668800682885107,0.2222222222222222,0.0,0.0,0.0,0.47368421052631576,0.4,0.5238095238095238,0.0,1
0.0,0.058685446009388936,0.0,0.0,0.0,0.0,0.47368421052631576,0.7000000000000001,0.047619047619047616,0.0,1
0.0,0.07068928723858213,0.33333333333333337,0.0,0.0,0.0,0.6842105263157894,0.6000000000000001,0.0,0.0,1
0.029539717492883245,0.06268672641912,0.0,0.5,0.0,0.7142857142857142,0.5789473684210527,0.5,0.47619047619047616,0.030448717948717948,1
0.0,0.0026675202731540424,0.1111111111111111,0.0,0.0,0.0,0.3157894736842105,0.25,0.47619047619047616,0.0,1
0.0,0.008002560819462129,0.1111111111111111,0.0,0.0,0.0,0.0,0.4,0.5714285714285714,0.0,1
0.005370857725978772,0.012003841229193193,0.0,0.125,0.0,0.23809523809523808,0.631578947368421,0.55,0.23809523809523808,0.008012820512820512,1
0.025511574198399164,0.10670081092616171,0.1111111111111111,0.5,0.0,0.5238095238095237,0.5789473684210527,0.5,0.19047619047619047,0.02403846153846154,1
0.0,0.061352966282542984,0.0,0.0,0.0,0.0,0.47368421052631576,0.4,0.619047619047619,0.0,1
0.04028143294484079,0.0813593683311983,0.4444444444444444,0.375,0.0,0.14285714285714285,0.631578947368421,0.55,0.47619047619047616,0.04006410256410257,1
0.0,0.005335040546308085,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.14285714285714285,0.0,1
0.0,0.040012804097310645,0.1111111111111111,0.0,0.0,0.0,0.5789473684210527,0.5,0.23809523809523808,0.0,1
0.0,0.025341442594963407,0.6666666666666666,0.0,0.0,0.0,0.5789473684210527,0.5,0.09523809523809523,0.0,1
0.04028143294484079,0.08269312846777532,0.4444444444444444,0.375,0.0,0.14285714285714285,0.631578947368421,0.55,0.47619047619047616,0.04006410256410257,1
0.0,0.006668800682885107,0.1111111111111111,0.0,1.0,0.0,0.2631578947368421,0.2,0.38095238095238093,0.0,1
0.005370857725978772,0.022673922321809363,0.1111111111111111,0.25,0.0,0.047619047619047616,0.2631578947368421,0.35000000000000003,0.3333333333333333,0.0016025641025641025,1
0.03356786078736732,0.07869184805804426,0.0,0.625,0.0,0.5714285714285714,0.42105263157894735,0.35000000000000003,0.5714285714285714,0.035256410256410256,1
0.0,0.0560179257362349,0.0,0.0,0.0,0.0,0.3157894736842105,0.25,0.5238095238095238,0.0,1
0.005370857725978772,0.010670081092616171,0.0,0.125,0.0,0.047619047619047616,0.2631578947368421,0.2,0.14285714285714285,0.0016025641025641025,1
0.0,0.025341442594963407,0.33333333333333337,0.0,0.0,0.0,0.5263157894736842,0.45,0.38095238095238093,0.0,1
0.0,0.07602432778489022,0.4444444444444444,0.0,0.0,0.0,0.42105263157894735,0.4,0.047619047619047616,0.0,1
0.07787743702669218,0.04934912505334979,0.1111111111111111,0.125,0.0,0.047619047619047616,0.47368421052631576,0.4,0.2857142857142857,0.0673076923076923,1
0.008056286588968158,0.03867904396073362,0.2222222222222222,0.375,0.0,0.19047619047619047,0.3157894736842105,0.25,0.14285714285714285,0.00641025641025641,1
0.0,0.016005121638924258,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.65,0.38095238095238093,0.0,1
0.0,0.020006402048655322,0.33333333333333337,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.19047619047619047,0.0,1
0.0,0.00933632095603915,0.5555555555555555,0.0,0.0,0.0,0.47368421052631576,0.4,0.047619047619047616,0.0,1
0.0,0.1307084933845481,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.38095238095238093,0.0,1
0.025511574198399164,0.02800896286811745,0.2222222222222222,0.125,0.0,0.9523809523809523,0.6842105263157894,0.8,0.23809523809523808,0.030448717948717948,1
0.0,0.05468416559965788,0.1111111111111111,0.0,0.0,0.0,0.3684210526315789,0.30000000000000004,0.2857142857142857,0.0,1
0.008056286588968158,0.026675202731540427,0.0,0.25,0.0,0.047619047619047616,0.5263157894736842,0.45,0.09523809523809523,0.0016025641025641025,1
0.03222514635587263,0.06668800682885107,0.0,0.5,0.0,0.6666666666666667,0.5263157894736842,0.45,0.9523809523809522,0.03365384615384615,1
0.3343358934421785,0.33877507469056345,0.1111111111111111,0.125,0.0,0.047619047619047616,0.2631578947368421,0.2,0.3333333333333333,0.3301282051282051,1
0.04296686180783017,0.06402048655569703,0.4444444444444444,0.125,0.0,0.047619047619047616,0.2631578947368421,0.5,0.6666666666666666,0.019230769230769232,1
0.0,0.0026675202731540424,0.0,0.0,0.0,0.0,0.0,0.25,0.7142857142857143,0.0,1
0.0,0.03867904396073362,0.7777777777777778,0.0,0.0,0.0,0.3684210526315789,0.30000000000000004,0.7142857142857143,0.0,1
0.0,0.021340162185232343,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.4,0.3333333333333333,0.0,1
0.0,0.08002560819462129,0.0,0.0,0.0,0.0,0.2631578947368421,0.2,0.047619047619047616,0.0,1
0.0,0.03867904396073362,0.33333333333333337,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.8095238095238094,0.0,1
0.0,0.008002560819462129,0.1111111111111111,0.0,0.0,0.0,0.2631578947368421,0.2,0.3333333333333333,0.0,1
0.010741715451957543,0.04934912505334979,0.0,0.125,0.0,0.047619047619047616,0.42105263157894735,0.35000000000000003,0.38095238095238093,0.0016025641025641025,1
0.0,0.014671361502347234,0.1111111111111111,0.0,0.0,0.0,0.3684210526315789,0.7000000000000001,0.5238095238095238,0.0,1
0.008056286588968158,0.014671361502347234,0.7777777777777778,0.125,0.0,0.047619047619047616,0.5263157894736842,0.45,0.4285714285714285,0.008012820512820512,1
0.03625328965035671,0.0813593683311983,0.0,0.625,0.0,0.5714285714285714,0.47368421052631576,0.4,0.4285714285714285,0.03685897435897436,1
0.0,0.022673922321809363,0.2222222222222222,0.0,0.0,0.0,0.3157894736842105,0.25,0.19047619047619047,0.0,1
0.0,0.00933632095603915,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.5,0.9999999999999999,0.0,1
0.0,0.008002560819462129,0.1111111111111111,0.0,0.0,0.0,0.2631578947368421,0.2,0.3333333333333333,0.0,1
0.04968043396530364,0.06001920614596597,0.2222222222222222,0.25,0.0,0.047619047619047616,0.5263157894736842,0.45,0.5714285714285714,0.019230769230769232,1
0.0,0.010670081092616171,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.14285714285714285,0.0,1
0.0,0.02800896286811745,0.9999999999999999,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.4285714285714285,0.0,1
0.04430957623932487,0.08802816901408342,0.1111111111111111,0.5,0.0,0.8571428571428572,0.9473684210526314,0.8500000000000001,0.047619047619047616,0.052884615384615384,1
0.0,0.00933632095603915,0.1111111111111111,0.0,1.0,0.0,0.47368421052631576,0.4,0.09523809523809523,0.0,1
0.029539717492883245,0.06402048655569703,0.0,0.5,0.0,0.5714285714285714,0.42105263157894735,0.35000000000000003,0.4285714285714285,0.028846153846153848,1
0.004028143294484079,0.04401408450704171,0.0,0.125,0.0,0.19047619047619047,0.47368421052631576,0.4,0.9999999999999999,0.00641025641025641,1
0.0,0.005335040546308085,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.23809523809523808,0.0,1
0.0,0.0026675202731540424,0.0,0.0,0.0,0.0,0.0,0.25,0.4285714285714285,0.0,1
0.0,0.03867904396073362,0.33333333333333337,0.0,0.0,0.0,0.2631578947368421,0.35000000000000003,0.7619047619047619,0.0,1
0.0,0.008002560819462129,0.1111111111111111,0.0,0.0,0.0,0.2631578947368421,0.2,0.3333333333333333,0.0,1
1.0,1.0,0.1111111111111111,0.125,0.0,0.047619047619047616,0.2631578947368421,0.2,0.3333333333333333,1.0,1
0.0,0.0026675202731540424,0.2222222222222222,0.0,0.0,0.0,0.3157894736842105,0.25,0.14285714285714285,0.0,1
0.0,0.010670081092616171,0.33333333333333337,0.0,0.0,0.0,0.631578947368421,0.55,0.38095238095238093,0.0,1
0.0,0.0040012804097310645,0.1111111111111111,0.0,0.0,0.0,0.3157894736842105,0.30000000000000004,0.2857142857142857,0.0,1
0.04028143294484079,0.0813593683311983,0.4444444444444444,0.375,0.0,0.14285714285714285,0.631578947368421,0.55,0.47619047619047616,0.04006410256410257,1
0.0,0.0560179257362349,0.33333333333333337,0.0,0.0,0.0,0.7368421052631577,0.65,0.2857142857142857,0.0,1
0.03625328965035671,0.0813593683311983,0.0,0.625,0.0,0.5714285714285714,0.47368421052631576,0.4,0.09523809523809523,0.03685897435897436,1
0.0,0.025341442594963407,0.1111111111111111,0.0,0.0,0.0,0.5789473684210527,0.5,0.4285714285714285,0.0,1
0.06982115043772404,0.06268672641912,0.0,0.75,0.0,1.0,0.5789473684210527,0.5,0.23809523809523808,0.0673076923076923,1
0.05370857725978771,0.10136577037985363,0.1111111111111111,0.375,0.0,0.047619047619047616,0.47368421052631576,0.4,0.3333333333333333,0.02403846153846154,1
0.0,0.0040012804097310645,0.33333333333333337,0.0,0.0,0.0,0.3157894736842105,0.30000000000000004,0.7142857142857143,0.0,1
0.0,0.00933632095603915,0.33333333333333337,0.0,0.0,0.0,0.3684210526315789,0.30000000000000004,0.047619047619047616,0.0,1
0.0,0.02800896286811745,0.0,0.0,0.0,0.0,0.5263157894736842,0.45,0.047619047619047616,0.0,1
0.0,0.08802816901408342,0.33333333333333337,0.0,0.0,0.0,0.5263157894736842,0.45,0.2857142857142857,0.0,1
0.0,0.006668800682885107,0.0,0.0,0.0,0.0,0.0,0.4,0.8095238095238094,0.0,1
0.010741715451957543,0.032010243277848516,0.0,0.375,1.0,0.23809523809523808,0.6842105263157894,0.6000000000000001,0.5238095238095238,0.008012820512820512,1
0.0,0.034677763551002556,0.2222222222222222,0.0,0.0,0.0,0.631578947368421,0.55,0.19047619047619047,0.0,1
0.0,0.021340162185232343,0.5555555555555555,0.0,0.0,0.0,0.10526315789473684,0.15000000000000002,0.0,0.0,1
0.012084429883452236,0.08402688860435235,0.1111111111111111,0.625,0.0,0.19047619047619047,0.5263157894736842,0.45,0.2857142857142857,0.00641025641025641,1
0.0,0.005335040546308085,0.2222222222222222,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.14285714285714285,0.0,1
0.0,0.07202304737515916,0.1111111111111111,0.0,0.0,0.0,0.42105263157894735,0.35000000000000003,0.2857142857142857,0.0,1
0.002685428862989386,0.034677763551002556,0.2222222222222222,0.25,0.0,0.047619047619047616,0.42105263157894735,0.7000000000000001,0.38095238095238093,0.0016025641025641025,1
0.056394006122777104,0.0746905676483132,0.2222222222222222,0.375,0.0,0.2857142857142857,0.42105263157894735,0.35000000000000003,0.5714285714285714,0.027243589743589744,1
0.0,0.03867904396073362,0.6666666666666666,0.0,0.0,0.0,0.8421052631578947,0.75,0.5714285714285714,0.0,1
0.04162414737633548,0.08536064874092937,0.0,0.625,0.0,0.7142857142857142,0.5789473684210527,0.5,0.3333333333333333,0.04326923076923077,1
0.04296686180783017,0.058685446009388936,0.5555555555555555,0.125,0.0,0.047619047619047616,0.47368421052631576,0.5,0.6666666666666666,0.020833333333333336,1
0.08056286588968158,0.04934912505334979,0.1111111111111111,0.125,0.0,0.047619047619047616,0.47368421052631576,0.4,0.2857142857142857,0.07692307692307691,1
1.0,1.0,0.1111111111111111,0.125,0.0,0.047619047619047616,0.2631578947368421,0.2,0.3333333333333333,1.0,1
0.0,0.04401408450704171,0.2222222222222222,0.0,0.0,0.0,0.7368421052631577,0.65,0.19047619047619047,0.0,1
0.0,0.006668800682885107,0.1111111111111111,0.0,0.0,0.0,0.2631578947368421,0.2,0.38095238095238093,0.0,1
0.0,0.014671361502347234,0.33333333333333337,0.0,0.0,0.0,0.5789473684210527,0.5,0.047619047619047616,0.0,1
0.03491057521886202,0.07735808792146724,0.0,0.625,0.0,0.5714285714285714,0.47368421052631576,0.4,0.38095238095238093,0.03365384615384615,1
0.0,0.0026675202731540424,0.1111111111111111,0.0,0.0,0.0,0.0,0.25,0.619047619047619,0.0,1
0.0,0.034677763551002556,0.0,0.0,0.0,0.0,0.3684210526315789,0.30000000000000004,0.3333333333333333,0.0,1
0.0,0.008002560819462129,0.1111111111111111,0.0,0.0,0.0,0.2631578947368421,0.2,0.3333333333333333,0.0,1
0.0,0.012003841229193193,0.4444444444444444,0.0,1.0,0.0,0.6842105263157894,0.6000000000000001,0.047619047619047616,0.0,1
0.0,0.050682885189926814,0.9999999999999999,0.0,0.0,0.0,0.631578947368421,0.75,0.38095238095238093,0.0,1
0.0,0.017338881775501278,0.33333333333333337,0.0,0.0,0.0,0.5263157894736842,0.45,0.19047619047619047,0.0,1
0.0,0.012003841229193193,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.47619047619047616,0.0,1
0.10070358236210197,0.13470977379427918,0.0,0.5,0.0,0.23809523809523808,0.5263157894736842,0.45,0.47619047619047616,0.09615384615384615,1
0.03222514635587263,0.06668800682885107,0.0,0.5,0.0,0.5714285714285714,0.42105263157894735,0.35000000000000003,0.9999999999999999,0.028846153846153848,1
0.0,0.05468416559965788,0.0,0.0,0.0,0.0,0.2631578947368421,0.2,0.5238095238095238,0.0,1
0.21751973790214024,0.24407810499359495,0.1111111111111111,0.375,0.0,0.5238095238095237,0.5263157894736842,0.45,0.5714285714285714,0.22596153846153844,1
0.0,0.008002560819462129,0.1111111111111111,0.0,0.0,0.0,0.2631578947368421,0.2,0.3333333333333333,0.0,1
0.03222514635587263,0.06668800682885107,0.1111111111111111,0.5,0.0,0.5714285714285714,0.42105263157894735,0.35000000000000003,0.5238095238095238,0.028846153846153848,1
0.0,0.012003841229193193,0.5555555555555555,0.0,0.0,0.0,0.5263157894736842,0.45,0.047619047619047616,0.0,1
0.0,0.10003201024327661,0.1111111111111111,0.0,0.0,0.0,0.7368421052631577,0.65,0.09523809523809523,0.0,1
0.0,0.09069568928723745,0.1111111111111111,0.0,0.0,0.0,0.5789473684210527,0.5,0.0,0.0,1
0.0,0.010670081092616171,0.33333333333333337,0.0,0.0,0.0,0.47368421052631576,0.4,0.47619047619047616,0.0,1
0.010741715451957543,0.012003841229193193,0.5555555555555555,0.125,0.0,0.047619047619047616,0.47368421052631576,0.4,0.047619047619047616,0.00641025641025641,1
0.0,0.03867904396073362,0.4444444444444444,0.0,0.0,0.0,0.5789473684210527,0.5,0.6666666666666666,0.0,1
0.0,0.016005121638924258,0.33333333333333337,0.0,0.0,0.0,0.47368421052631576,0.4,0.09523809523809523,0.0,1
0.0,0.029342723004694468,0.2222222222222222,0.0,0.0,0.0,0.5263157894736842,0.45,0.2857142857142857,0.0,1
0.0,0.008002560819462129,0.1111111111111111,0.0,0.0,0.0,0.2631578947368421,0.2,0.3333333333333333,0.0,1
0.0,0.058685446009388936,0.2222222222222222,0.0,0.0,0.0,0.47368421052631576,0.7000000000000001,0.047619047619047616,0.0,1
0.00939900102046285,0.025341442594963407,0.2222222222222222,0.25,0.0,0.2857142857142857,0.631578947368421,0.55,0.047619047619047616,0.01282051282051282,1
0.028197003061388552,0.053350405463080855,0.1111111111111111,0.375,0.0,0.42857142857142855,0.42105263157894735,0.4,0.047619047619047616,0.035256410256410256,1
0.02416885976690447,0.09736448997012256,0.0,0.75,1.0,0.38095238095238093,0.7368421052631577,0.65,0.0,0.019230769230769232,1
0.0,0.10803457106273874,0.1111111111111111,0.0,0.0,0.0,0.21052631578947367,0.15000000000000002,0.14285714285714285,0.0,1
0.0375960040818514,0.09603072983354555,0.0,0.75,0.0,0.7619047619047619,0.631578947368421,0.55,0.047619047619047616,0.03685897435897436,1
0.006713572157473464,0.00933632095603915,0.33333333333333337,0.125,0.0,0.047619047619047616,0.42105263157894735,0.35000000000000003,0.8095238095238094,0.0016025641025641025,1
0.0,0.05201664532650384,0.0,0.0,0.0,0.0,0.5789473684210527,0.5,0.6666666666666666,0.0,1
0.0,0.020006402048655322,0.33333333333333337,0.0,0.0,0.0,0.894736842105263,0.8,0.19047619047619047,0.0,1
0.0,0.006668800682885107,0.0,0.0,0.0,0.0,0.0,0.4,0.47619047619047616,0.0,1
0.0,0.013337601365770214,0.2222222222222222,0.0,0.0,0.0,0.5263157894736842,0.45,0.5238095238095238,0.0,1
